"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 250 0 0.1 0.498866666666667 0.501266666666667 0.501466666666667 0.497733333333333 0.501533333333333 0.494466666666667
"result" 250 0 0.1 0.499761904761905 0.489126984126984 0.497142857142857 0.497777777777778 0.497777777777778 0.497857142857143
"result" 250 0 0.1 0.500634920634921 0.50047619047619 0.493333333333333 0.501666666666667 0.498492063492063 0.498730158730159
"result" 250 0 0.1 0.497338709677419 0.494677419354839 0.499354838709677 0.500967741935484 0.494838709677419 0.495564516129032
"result" 250 0 0.1 0.501323529411765 0.494852941176471 0.519338235294118 0.508676470588235 0.506029411764706 0.497205882352941
"result" 250 0 0.1 0.4990625 0.49953125 0.498984375 0.49296875 0.49953125 0.4959375
"result" 250 0 0.1 0.502089552238806 0.499776119402985 0.499626865671642 0.492761194029851 0.501641791044776 0.505074626865672
"result" 250 0 0.1 0.500322580645161 0.495483870967742 0.498387096774194 0.505 0.492096774193548 0.49758064516129
"result" 250 0 0.1 0.502153846153846 0.502615384615385 0.507538461538461 0.489692307692308 0.492384615384615 0.508769230769231
"result" 250 0 0.1 0.500205479452055 0.510479452054795 0.507808219178082 0.503150684931507 0.506164383561644 0.500821917808219
"result" 250 0 0.1 0.500083333333333 0.496333333333333 0.492166666666667 0.49325 0.499583333333333 0.498083333333333
"result" 250 0 0.1 0.498333333333333 0.497083333333333 0.49125 0.49825 0.498416666666667 0.500583333333333
"result" 250 0 0.1 0.502121212121212 0.503636363636364 0.497045454545455 0.500075757575758 0.505606060606061 0.501590909090909
"result" 250 0 0.1 0.499833333333333 0.490916666666667 0.488 0.500083333333333 0.470833333333333 0.499166666666667
"result" 250 0 0.1 0.49906779661017 0.505 0.486101694915254 0.497033898305085 0.497966101694915 0.495423728813559
"result" 250 0 0.1 0.501981132075472 0.501981132075472 0.494245283018868 0.499622641509434 0.494056603773585 0.498584905660377
"result" 250 0 0.1 0.500471698113208 0.486698113207547 0.504056603773585 0.501698113207547 0.486509433962264 0.499905660377359
"result" 250 0 0.1 0.499166666666667 0.501166666666667 0.509333333333333 0.497416666666667 0.497 0.4955
"result" 250 0 0.1 0.498135593220339 0.511101694915254 0.494322033898305 0.497627118644068 0.503898305084746 0.50093220338983
"result" 250 0 0.1 0.502090909090909 0.5 0.501272727272727 0.503 0.509181818181818 0.500272727272727
"result" 250 0 0.1 0.502833333333333 0.502416666666667 0.502166666666667 0.503416666666667 0.511416666666667 0.500166666666667
"result" 250 0 0.1 0.500661764705882 0.497720588235294 0.503235294117647 0.500073529411765 0.502352941176471 0.502279411764706
"result" 250 0 0.1 0.503059701492537 0.495373134328358 0.497089552238806 0.499701492537313 0.502686567164179 0.497388059701493
"result" 250 0 0.1 0.501307692307692 0.503923076923077 0.512307692307692 0.501153846153846 0.509769230769231 0.509307692307692
"result" 250 0 0.1 0.499769230769231 0.500461538461539 0.498384615384615 0.498076923076923 0.503384615384615 0.507769230769231
"result" 250 0 0.1 0.497083333333333 0.496583333333333 0.497083333333333 0.497333333333333 0.50525 0.503166666666667
"result" 250 0 0.1 0.500344827586207 0.500603448275862 0.498706896551724 0.500258620689655 0.506637931034483 0.506465517241379
"result" 250 0 0.1 0.500538461538461 0.494692307692308 0.495307692307692 0.497307692307692 0.502153846153846 0.497230769230769
"result" 250 0 0.1 0.497112676056338 0.505492957746479 0.500492957746479 0.499647887323944 0.496901408450704 0.504929577464789
"result" 250 0 0.1 0.502881355932203 0.506694915254237 0.498898305084746 0.500847457627119 0.501101694915254 0.508813559322034
"result" 250 0 0.1 0.500307692307692 0.496153846153846 0.495461538461538 0.502153846153846 0.501769230769231 0.511153846153846
"result" 250 0 0.1 0.499814814814815 0.50712962962963 0.498981481481481 0.502407407407407 0.488425925925926 0.500740740740741
"result" 250 0 0.1 0.498 0.495090909090909 0.494272727272727 0.498454545454545 0.491727272727273 0.496272727272727
"result" 250 0 0.1 0.499590163934426 0.49827868852459 0.498360655737705 0.500081967213115 0.492622950819672 0.483852459016393
