"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 2500 0 0.1 0.498671875 0.5040625 0.49359375 0.50140625 0.495703125 0.510390625
"result" 2500 0 0.1 0.498787878787879 0.50219696969697 0.500530303030303 0.498636363636364 0.503181818181818 0.497121212121212
"result" 2500 0 0.1 0.500205479452055 0.521712328767123 0.504520547945206 0.494520547945206 0.494931506849315 0.497876712328767
"result" 2500 0 0.1 0.498985507246377 0.506449275362319 0.498550724637681 0.502028985507246 0.497463768115942 0.510217391304348
"result" 2500 0 0.1 0.501065573770492 0.504262295081967 0.504098360655738 0.498524590163934 0.493032786885246 0.501475409836066
"result" 2500 0 0.1 0.499274193548387 0.500322580645161 0.495 0.504677419354839 0.505564516129032 0.520564516129032
"result" 2500 0 0.1 0.500153846153846 0.501923076923077 0.490307692307692 0.500307692307692 0.496538461538462 0.502153846153846
"result" 2500 0 0.1 0.502177419354839 0.492338709677419 0.507016129032258 0.492016129032258 0.489354838709677 0.493145161290323
"result" 2500 0 0.1 0.500714285714286 0.500396825396825 0.508730158730159 0.511269841269841 0.50015873015873 0.507460317460318
"result" 2500 0 0.1 0.499142857142857 0.495357142857143 0.503 0.503928571428571 0.499714285714286 0.499428571428571
"result" 2500 0 0.1 0.501 0.491357142857143 0.504357142857143 0.509285714285714 0.503 0.501214285714286
"result" 2500 0 0.1 0.501159420289855 0.50036231884058 0.494927536231884 0.506086956521739 0.492391304347826 0.502536231884058
"result" 2500 0 0.1 0.501147540983607 0.492868852459016 0.488114754098361 0.499590163934426 0.494508196721311 0.501639344262295
"result" 2500 0 0.1 0.5007 0.4924 0.5008 0.4965 0.5021 0.5004
"result" 2500 0 0.1 0.498728813559322 0.494915254237288 0.493474576271186 0.50228813559322 0.493389830508475 0.502627118644068
"result" 2500 0 0.1 0.498692307692308 0.508846153846154 0.491384615384615 0.493923076923077 0.492538461538462 0.500538461538461
"result" 2500 0 0.1 0.500692307692308 0.503692307692308 0.497307692307692 0.505769230769231 0.492615384615385 0.494307692307692
"result" 2500 0 0.1 0.500241935483871 0.490403225806452 0.505 0.502903225806452 0.496854838709677 0.500887096774194
"result" 2500 0 0.1 0.499642857142857 0.510142857142857 0.503 0.496214285714286 0.489 0.5005
"result" 2500 0 0.1 0.50135593220339 0.502033898305085 0.487796610169492 0.500508474576271 0.495338983050847 0.505169491525424
"result" 2500 0 0.1 0.499112903225806 0.495967741935484 0.49241935483871 0.500645161290323 0.50508064516129 0.499032258064516
"result" 2500 0 0.1 0.502203389830508 0.496101694915254 0.498220338983051 0.493050847457627 0.497881355932203 0.501186440677966
"result" 2500 0 0.1 0.499642857142857 0.496571428571429 0.506 0.516571428571429 0.499714285714286 0.498642857142857
"result" 2500 0 0.1 0.498916666666667 0.501583333333333 0.51425 0.499666666666667 0.515333333333333 0.502083333333333
"result" 2500 0 0.1 0.501465517241379 0.498965517241379 0.503189655172414 0.499827586206897 0.501810344827586 0.501810344827586
"result" 2500 0 0.1 0.50044776119403 0.505671641791045 0.494776119402985 0.502910447761194 0.496791044776119 0.496865671641791
"result" 2500 0 0.1 0.501357142857143 0.502357142857143 0.502428571428571 0.502357142857143 0.501285714285714 0.497714285714286
"result" 2500 0 0.1 0.498333333333333 0.506583333333333 0.503416666666667 0.504 0.496083333333333 0.502833333333333
"result" 2500 0 0.1 0.49984126984127 0.493253968253968 0.506031746031746 0.49515873015873 0.49531746031746 0.491904761904762
