"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 500 0 0.75 0.491238095238095 0.500428571428571 0.48847619047619 0.500619047619048 0.495190476190476 0.500666666666667
"result" 500 0 0.75 0.511714285714286 0.505142857142857 0.509619047619048 0.493857142857143 0.499904761904762 0.497
"result" 500 0 0.75 0.490813008130081 0.49739837398374 0.495365853658537 0.503658536585366 0.503292682926829 0.499512195121951
"result" 500 0 0.75 0.491025641025641 0.501752136752137 0.497948717948718 0.505470085470085 0.494786324786325 0.501752136752137
"result" 500 0 0.75 0.503074074074074 0.502185185185185 0.489814814814815 0.500185185185185 0.497 0.505962962962963
"result" 500 0 0.75 0.503170731707317 0.506991869918699 0.496585365853659 0.496585365853659 0.50520325203252 0.507235772357724
"result" 500 0 0.75 0.49650406504065 0.503008130081301 0.496910569105691 0.500121951219512 0.500528455284553 0.50020325203252
"result" 500 0 0.75 0.507105263157895 0.494736842105263 0.49859649122807 0.496929824561403 0.497149122807018 0.499956140350877
"result" 500 0 0.75 0.507325581395349 0.509612403100775 0.497131782945736 0.502868217054264 0.491937984496124 0.484186046511628
"result" 500 0 0.75 0.502764227642276 0.502032520325203 0.500569105691057 0.493455284552846 0.498211382113821 0.497967479674797
"result" 500 0 0.75 0.495833333333333 0.506541666666667 0.501958333333333 0.496458333333333 0.499375 0.496208333333333
"result" 500 0 0.75 0.510905797101449 0.501739130434783 0.502717391304348 0.501340579710145 0.501050724637681 0.496775362318841
"result" 500 0 0.75 0.501481481481482 0.494222222222222 0.495444444444444 0.505703703703704 0.509 0.502851851851852
"result" 500 0 0.75 0.491666666666667 0.508560606060606 0.505757575757576 0.505075757575758 0.50094696969697 0.501325757575758
"result" 500 0 0.75 0.500447154471545 0.501910569105691 0.497276422764228 0.498536585365854 0.501747967479675 0.496422764227642
"result" 500 0 0.75 0.505079365079365 0.496230158730159 0.501587301587302 0.499642857142857 0.503095238095238 0.504007936507937
"result" 500 0 0.75 0.496260162601626 0.508130081300813 0.507276422764228 0.5 0.493821138211382 0.498577235772358
"result" 500 0 0.75 0.506196581196581 0.502222222222222 0.507735042735043 0.49508547008547 0.506837606837607 0.503888888888889
"result" 500 0 0.75 0.498185185185185 0.494740740740741 0.49137037037037 0.503296296296296 0.502925925925926 0.49237037037037
"result" 500 0 0.75 0.50175 0.505916666666667 0.503041666666667 0.494166666666667 0.500875 0.511958333333333
"result" 500 0 0.75 0.49509009009009 0.503333333333333 0.498108108108108 0.498153153153153 0.501801801801802 0.499099099099099
"result" 500 0 0.75 0.497456140350877 0.501271929824561 0.500263157894737 0.500789473684211 0.503377192982456 0.49921052631579
"result" 500 0 0.75 0.506375 0.501333333333333 0.501291666666667 0.500541666666667 0.497 0.502333333333333
"result" 500 0 0.75 0.504009009009009 0.499369369369369 0.502927927927928 0.503243243243243 0.505630630630631 0.495810810810811
"result" 500 0 0.75 0.501441441441441 0.497252252252252 0.503783783783784 0.502612612612613 0.50036036036036 0.511126126126126
"result" 500 0 0.75 0.50525641025641 0.491923076923077 0.506752136752137 0.497777777777778 0.499957264957265 0.50542735042735
