"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 1000 0 0.1 0.498859649122807 0.499561403508772 0.497631578947368 0.497982456140351 0.490964912280702 0.504122807017544
"result" 1000 0 0.1 0.499375 0.500446428571429 0.493392857142857 0.497053571428571 0.508303571428571 0.510446428571429
"result" 1000 0 0.1 0.499590163934426 0.496229508196721 0.506147540983607 0.497704918032787 0.506967213114754 0.506639344262295
"result" 1000 0 0.1 0.499830508474576 0.490254237288136 0.501864406779661 0.498474576271186 0.489830508474576 0.487796610169492
"result" 1000 0 0.1 0.49801724137931 0.489741379310345 0.498103448275862 0.492241379310345 0.501896551724138 0.509913793103448
"result" 1000 0 0.1 0.500075757575758 0.497575757575758 0.505984848484848 0.500984848484848 0.498560606060606 0.497121212121212
"result" 1000 0 0.1 0.501617647058824 0.494191176470588 0.502720588235294 0.504411764705882 0.503970588235294 0.507573529411765
"result" 1000 0 0.1 0.500535714285714 0.504464285714286 0.490892857142857 0.50125 0.478482142857143 0.501071428571429
"result" 1000 0 0.1 0.500075757575758 0.500606060606061 0.495757575757576 0.485606060606061 0.504924242424242 0.497121212121212
"result" 1000 0 0.1 0.499272727272727 0.482363636363636 0.491363636363636 0.498454545454545 0.500454545454545 0.503
"result" 1000 0 0.1 0.500648148148148 0.503981481481481 0.499074074074074 0.504351851851852 0.492685185185185 0.5025
"result" 1000 0 0.1 0.500943396226415 0.503396226415094 0.48688679245283 0.490849056603774 0.489528301886792 0.503396226415094
"result" 1000 0 0.1 0.501048387096774 0.497338709677419 0.501451612903226 0.497822580645161 0.502661290322581 0.50241935483871
"result" 1000 0 0.1 0.500901639344262 0.502868852459016 0.498770491803279 0.502377049180328 0.508852459016393 0.498360655737705
"result" 1000 0 0.1 0.500514705882353 0.502426470588235 0.502941176470588 0.50375 0.499338235294118 0.507132352941176
"result" 1000 0 0.1 0.50134328358209 0.500970149253731 0.499477611940298 0.51544776119403 0.501194029850746 0.50365671641791
"result" 1000 0 0.1 0.498606557377049 0.502459016393443 0.495737704918033 0.492540983606557 0.484016393442623 0.501885245901639
"result" 1000 0 0.1 0.49953125 0.486484375 0.505 0.505078125 0.50421875 0.505390625
"result" 1000 0 0.1 0.499538461538462 0.496461538461538 0.499923076923077 0.497153846153846 0.496615384615385 0.504538461538461
"result" 1000 0 0.1 0.502279411764706 0.501985294117647 0.494852941176471 0.505882352941176 0.500661764705882 0.495073529411765
"result" 1000 0 0.1 0.501551724137931 0.513275862068965 0.501120689655172 0.508706896551724 0.500431034482759 0.498620689655172
"result" 1000 0 0.1 0.502348484848485 0.495984848484848 0.490681818181818 0.496136363636364 0.493712121212121 0.490378787878788
"result" 1000 0 0.1 0.502380952380952 0.497936507936508 0.502142857142857 0.498888888888889 0.495952380952381 0.495079365079365
"result" 1000 0 0.1 0.498857142857143 0.506071428571429 0.507428571428571 0.495928571428571 0.496714285714286 0.504714285714286
"result" 1000 0 0.1 0.499365079365079 0.490634920634921 0.496031746031746 0.495 0.508650793650794 0.493888888888889
"result" 1000 0 0.1 0.501029411764706 0.502573529411765 0.502720588235294 0.498970588235294 0.506544117647059 0.502720588235294
"result" 1000 0 0.1 0.502213114754098 0.484672131147541 0.501229508196721 0.492131147540984 0.504016393442623 0.501639344262295
"result" 1000 0 0.1 0.500069444444444 0.511805555555556 0.490555555555556 0.496736111111111 0.50375 0.493611111111111
"result" 1000 0 0.1 0.49984126984127 0.505873015873016 0.503571428571429 0.496269841269841 0.501507936507937 0.501269841269841
"result" 1000 0 0.1 0.501779661016949 0.511864406779661 0.496016949152542 0.482203389830508 0.497881355932203 0.500593220338983
"result" 1000 0 0.1 0.502463768115942 0.49768115942029 0.493405797101449 0.495579710144928 0.493695652173913 0.500724637681159
"result" 1000 0 0.1 0.502631578947368 0.504473684210526 0.51140350877193 0.492456140350877 0.505438596491228 0.502280701754386
"result" 1000 0 0.1 0.5002 0.484933333333333 0.506333333333333 0.5098 0.500866666666667 0.500733333333333
"result" 1000 0 0.1 0.501549295774648 0.509084507042253 0.501549295774648 0.494507042253521 0.499859154929577 0.505281690140845
"result" 1000 0 0.1 0.498560606060606 0.507045454545455 0.502348484848485 0.502121212121212 0.495909090909091 0.504621212121212
"result" 1000 0 0.1 0.499772727272727 0.491742424242424 0.498484848484848 0.495378787878788 0.495681818181818 0.508863636363636
"result" 1000 0 0.1 0.499513888888889 0.509930555555556 0.496458333333333 0.495833333333333 0.505138888888889 0.498611111111111
"result" 1000 0 0.1 0.49958904109589 0.501438356164384 0.50013698630137 0.505068493150685 0.49986301369863 0.50472602739726
"result" 1000 0 0.1 0.501428571428571 0.50015873015873 0.503968253968254 0.496825396825397 0.510238095238095 0.502539682539683
"result" 1000 0 0.1 0.5 0.513888888888889 0.502142857142857 0.489444444444444 0.493571428571429 0.496746031746032
"result" 1000 0 0.1 0.500555555555556 0.512142857142857 0.501349206349206 0.498095238095238 0.494126984126984 0.487936507936508
"result" 1000 0 0.1 0.498050847457627 0.492457627118644 0.493050847457627 0.509745762711864 0.487457627118644 0.500254237288136
"result" 1000 0 0.1 0.501212121212121 0.505151515151515 0.495681818181818 0.491590909090909 0.496439393939394 0.493636363636364
"result" 1000 0 0.1 0.500522388059702 0.510820895522388 0.500820895522388 0.504850746268657 0.493507462686567 0.506716417910448
"result" 1000 0 0.1 0.501290322580645 0.491451612903226 0.501209677419355 0.497903225806452 0.494516129032258 0.49991935483871
"result" 1000 0 0.1 0.499191176470588 0.501838235294118 0.495441176470588 0.490441176470588 0.497647058823529 0.497279411764706
"result" 1000 0 0.1 0.499571428571429 0.489857142857143 0.500857142857143 0.501571428571429 0.499 0.507357142857143
"result" 1000 0 0.1 0.499193548387097 0.505403225806452 0.502822580645161 0.498145161290323 0.501854838709677 0.513064516129032
