"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 250 0 0.5 0.4975 0.503690476190476 0.502142857142857 0.502738095238095 0.4975 0.498690476190476
"result" 250 0 0.5 0.494042553191489 0.502659574468085 0.498617021276596 0.49563829787234 0.491276595744681 0.491276595744681
"result" 250 0 0.5 0.501063829787234 0.494574468085106 0.503617021276596 0.491489361702128 0.50031914893617 0.498510638297872
"result" 250 0 0.5 0.493125 0.492875 0.5015 0.502875 0.4995 0.5075
"result" 250 0 0.5 0.501931818181818 0.504090909090909 0.500113636363636 0.505227272727273 0.511590909090909 0.502386363636364
"result" 250 0 0.5 0.496904761904762 0.506071428571429 0.490238095238095 0.498095238095238 0.499761904761905 0.505
"result" 250 0 0.5 0.491875 0.49575 0.50475 0.497375 0.50225 0.503625
"result" 250 0 0.5 0.499444444444444 0.498 0.496444444444444 0.500777777777778 0.494 0.509333333333333
"result" 250 0 0.5 0.488854166666667 0.505416666666667 0.493125 0.4928125 0.501354166666667 0.505
"result" 250 0 0.5 0.495975609756098 0.509146341463415 0.501585365853659 0.494878048780488 0.494390243902439 0.5
"result" 250 0 0.5 0.491276595744681 0.499468085106383 0.500957446808511 0.506808510638298 0.498723404255319 0.497234042553191
"result" 250 0 0.5 0.495116279069767 0.506395348837209 0.50046511627907 0.502325581395349 0.503139534883721 0.504418604651163
"result" 250 0 0.5 0.4953125 0.498958333333333 0.493333333333333 0.483958333333333 0.508020833333333 0.5040625
"result" 250 0 0.5 0.496521739130435 0.505652173913044 0.50304347826087 0.501739130434783 0.498260869565217 0.503695652173913
"result" 250 0 0.5 0.501704545454545 0.509318181818182 0.493409090909091 0.497045454545455 0.497159090909091 0.50375
"result" 250 0 0.5 0.4975 0.497272727272727 0.496477272727273 0.508977272727273 0.498636363636364 0.49625
"result" 250 0 0.5 0.495531914893617 0.499787234042553 0.500212765957447 0.496914893617021 0.499893617021277 0.487127659574468
"result" 250 0 0.5 0.510196078431373 0.497745098039216 0.497745098039216 0.501274509803922 0.49921568627451 0.50921568627451
"result" 250 0 0.5 0.496315789473684 0.496447368421053 0.498026315789474 0.491315789473684 0.503815789473684 0.498684210526316
"result" 250 0 0.5 0.490444444444444 0.496888888888889 0.491777777777778 0.509444444444444 0.495555555555556 0.498333333333333
"result" 250 0 0.5 0.498780487804878 0.500975609756098 0.500487804878049 0.490121951219512 0.510731707317073 0.50280487804878
"result" 250 0 0.5 0.509591836734694 0.501326530612245 0.503571428571429 0.500510204081633 0.508061224489796 0.508673469387755
"result" 250 0 0.5 0.506046511627907 0.502558139534884 0.503023255813953 0.497558139534884 0.50406976744186 0.497674418604651
