"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9"
"result" 1500 0 0.1 0.501491228070175 0.501228070175439 0.499824561403509 0.489122807017544 0.501754385964912 0.501052631578947
"result" 1500 0 0.1 0.500615384615385 0.506153846153846 0.49 0.492 0.494538461538462 0.498
"result" 1500 0 0.1 0.501044776119403 0.497089552238806 0.502910447761194 0.48865671641791 0.502910447761194 0.498283582089552
"result" 1500 0 0.1 0.498775510204082 0.505918367346939 0.49969387755102 0.498163265306122 0.493469387755102 0.502244897959184
"result" 1500 0 0.1 0.501393442622951 0.497459016393443 0.500573770491803 0.505573770491803 0.507459016393443 0.498114754098361
"result" 1500 0 0.1 0.499047619047619 0.496190476190476 0.496269841269841 0.507460317460318 0.506031746031746 0.502857142857143
"result" 1500 0 0.1 0.500084745762712 0.499915254237288 0.500762711864407 0.494152542372881 0.51364406779661 0.496949152542373
"result" 1500 0 0.1 0.498897058823529 0.508529411764706 0.498602941176471 0.503455882352941 0.508161764705882 0.498382352941176
"result" 1500 0 0.1 0.500483870967742 0.497822580645161 0.497258064516129 0.500645161290323 0.506129032258064 0.498790322580645
"result" 1500 0 0.1 0.498 0.487615384615385 0.494076923076923 0.499076923076923 0.487230769230769 0.494076923076923
"result" 1500 0 0.1 0.499322033898305 0.496186440677966 0.49906779661017 0.496949152542373 0.49728813559322 0.506525423728814
"result" 1500 0 0.1 0.499342105263158 0.504144736842105 0.495065789473684 0.494868421052632 0.497171052631579 0.490526315789474
"result" 1500 0 0.1 0.502424242424242 0.510681818181818 0.486818181818182 0.4975 0.513560606060606 0.510606060606061
"result" 1500 0 0.1 0.50089552238806 0.508955223880597 0.492611940298507 0.495373134328358 0.507910447761194 0.496492537313433
"result" 1500 0 0.1 0.500071428571429 0.500285714285714 0.491071428571429 0.500714285714286 0.489428571428571 0.5025
"result" 1500 0 0.1 0.501307692307692 0.508615384615385 0.493153846153846 0.499846153846154 0.493538461538462 0.502692307692308
"result" 1500 0 0.1 0.501969696969697 0.501212121212121 0.500606060606061 0.498863636363636 0.499772727272727 0.490454545454545
"result" 1500 0 0.1 0.497272727272727 0.492575757575758 0.504015151515152 0.505833333333333 0.503409090909091 0.509318181818182
"result" 1500 0 0.1 0.500774647887324 0.510774647887324 0.504788732394366 0.498661971830986 0.498028169014085 0.499929577464789
"result" 1500 0 0.1 0.499769230769231 0.499846153846154 0.492846153846154 0.501076923076923 0.500846153846154 0.486
"result" 1500 0 0.1 0.498015873015873 0.492301587301587 0.491031746031746 0.496507936507937 0.507777777777778 0.498888888888889
"result" 1500 0 0.1 0.499590163934426 0.504672131147541 0.496393442622951 0.498688524590164 0.481065573770492 0.503770491803279
"result" 1500 0 0.1 0.498142857142857 0.500357142857143 0.492428571428571 0.495357142857143 0.484928571428571 0.493571428571429
"result" 1500 0 0.1 0.501967213114754 0.498852459016393 0.501475409836066 0.501229508196721 0.491065573770492 0.503032786885246
"result" 1500 0 0.1 0.49827868852459 0.500901639344262 0.495983606557377 0.507786885245902 0.492295081967213 0.500983606557377
"result" 1500 0 0.1 0.498939393939394 0.514090909090909 0.514242424242424 0.498939393939394 0.494545454545455 0.498257575757576
"result" 1500 0 0.1 0.501230769230769 0.512 0.504 0.502076923076923 0.485384615384615 0.505153846153846
"result" 1500 0 0.1 0.50047619047619 0.501428571428571 0.505079365079365 0.493015873015873 0.500793650793651 0.504444444444444
"result" 1500 0 0.1 0.501666666666667 0.501590909090909 0.498939393939394 0.491439393939394 0.49780303030303 0.507121212121212
"result" 1500 0 0.1 0.500793650793651 0.508650793650794 0.496984126984127 0.492619047619048 0.503333333333333 0.485
"result" 1500 0 0.1 0.500390625 0.495546875 0.48 0.4909375 0.49125 0.491015625
"result" 1500 0 0.1 0.500384615384615 0.500846153846154 0.496769230769231 0.494923076923077 0.498307692307692 0.499538461538462
"result" 1500 0 0.1 0.501319444444444 0.491111111111111 0.495694444444444 0.495555555555556 0.492083333333333 0.493611111111111
"result" 1500 0 0.1 0.498088235294118 0.492279411764706 0.499926470588235 0.509926470588235 0.512426470588235 0.495220588235294
"result" 1500 0 0.1 0.501615384615385 0.500692307692308 0.496230769230769 0.506615384615385 0.514230769230769 0.500692307692308
"result" 1500 0 0.1 0.498857142857143 0.497071428571429 0.502 0.503071428571429 0.494785714285714 0.497642857142857
"result" 1500 0 0.1 0.499473684210526 0.489407894736842 0.490986842105263 0.501907894736842 0.507828947368421 0.503947368421053
"result" 1500 0 0.1 0.498787878787879 0.484772727272727 0.505681818181818 0.500378787878788 0.499848484848485 0.497045454545455
"result" 1500 0 0.1 0.501056338028169 0.497183098591549 0.504366197183099 0.49612676056338 0.495633802816901 0.488028169014085
"result" 1500 0 0.1 0.50125 0.503881578947368 0.490328947368421 0.496052631578947 0.496842105263158 0.504473684210526
"result" 1500 0 0.1 0.498790322580645 0.498629032258065 0.496048387096774 0.496048387096774 0.495483870967742 0.493306451612903
"result" 1500 0 0.1 0.500367647058824 0.509264705882353 0.497352941176471 0.506764705882353 0.503382352941177 0.500808823529412
"result" 1500 0 0.1 0.500289855072464 0.498333333333333 0.505869565217391 0.509927536231884 0.504565217391304 0.495942028985507
"result" 1500 0 0.1 0.500774647887324 0.507323943661972 0.5 0.498169014084507 0.497957746478873 0.500281690140845
"result" 1500 0 0.1 0.503260869565217 0.515072463768116 0.490144927536232 0.501594202898551 0.503188405797101 0.498405797101449
"result" 1500 0 0.1 0.49875 0.496796875 0.495234375 0.480625 0.48625 0.497265625
"result" 1500 0 0.1 0.4984375 0.4828125 0.5059375 0.493828125 0.5065625 0.49828125
"result" 1500 0 0.1 0.501597222222222 0.496597222222222 0.506458333333333 0.502013888888889 0.507361111111111 0.496944444444444
"result" 1500 0 0.1 0.499154929577465 0.493521126760563 0.506408450704225 0.491408450704225 0.489507042253521 0.498380281690141
"result" 1500 0 0.1 0.502573529411765 0.502352941176471 0.496764705882353 0.501617647058824 0.504779411764706 0.496323529411765
"result" 1500 0 0.1 0.500902777777778 0.504652777777778 0.504930555555556 0.499583333333333 0.496805555555556 0.503888888888889
